domain,label,family,observed_at
host2658.raemc.com,0,benign,2025-01-02T20:18:00
host840.aifuc.com,0,benign,2025-01-01T14:00:00
yjjinqe.net,1,conficker,2025-01-01T17:41:00
8i3aqdxyd0joph.ru,1,generic,2025-01-01T18:06:00
iungwmb.net,1,conficker,2025-01-02T00:14:00
host3145.ebvnh.com,0,benign,2025-01-03T04:25:00
iil4nuullf6iyxyhb5g.com,1,generic,2025-01-04T04:04:00
github.com,0,benign,2025-01-04T09:45:00
nn34euhz1ykt66.biz,1,generic,2025-01-04T00:49:00
stonefire.org,1,matsnu,2025-01-03T07:34:00
host4360.hpbkl.com,0,benign,2025-01-04T00:40:00
andtheythis.net,1,suppobox,2025-01-04T07:36:00
host656.nknvo.com,0,benign,2025-01-01T10:56:00
6w4der6698o5iqika.tk,1,generic,2025-01-04T00:33:00
unhqyiwfheml.com,1,kraken,2025-01-03T00:42:00
host934.ehrpy.com,0,benign,2025-01-01T15:34:00
treecherry.org,1,matsnu,2025-01-03T22:05:00
host2853.evpvo.com,0,benign,2025-01-02T23:33:00
thatthathave.net,1,suppobox,2025-01-03T17:32:00
netflix.com,0,benign,2025-01-01T00:58:00
host3169.hpskh.com,0,benign,2025-01-03T04:49:00
forhavehis.net,1,suppobox,2025-01-04T08:08:00
upbq52g4two6.com,1,generic,2025-01-01T03:09:00
host391.ofael.com,0,benign,2025-01-01T06:31:00
yhyyczdbumoj.com,1,kraken,2025-01-03T15:47:00
host4881.nnuwo.com,0,benign,2025-01-04T09:21:00
jqkiseguwwdu.com,1,kraken,2025-01-03T16:38:00
waterelder.org,1,matsnu,2025-01-04T10:35:00
xtksx.net,1,conficker,2025-01-04T10:27:00
host169.lvwdo.com,0,benign,2025-01-01T02:49:00
ssgzpmrsrpks.com,1,kraken,2025-01-01T23:16:00
yvcflcxk.net,1,conficker,2025-01-02T03:41:00
cfmsxcndgedc.com,1,kraken,2025-01-02T04:48:00
host4026.lngyj.com,0,benign,2025-01-03T19:06:00
butnotthat.net,1,suppobox,2025-01-01T10:30:00
waterbanana.org,1,matsnu,2025-01-03T23:41:00
host2337.jmngg.com,0,benign,2025-01-02T14:57:00
host2273.izpxx.com,0,benign,2025-01-02T13:53:00
ymnxzwcikpjq.com,1,kraken,2025-01-03T09:42:00
host4171.gcoyd.com,0,benign,2025-01-03T21:31:00
stoneapple.org,1,matsnu,2025-01-02T22:31:00
host3450.tbqjs.com,0,benign,2025-01-03T09:30:00
host683.cymkq.com,0,benign,2025-01-01T11:23:00
host2635.nhily.com,0,benign,2025-01-02T19:55:00
clrqwaqjlsts.com,1,kraken,2025-01-02T20:15:00
elderfire.org,1,matsnu,2025-01-02T11:23:00
facebook.com,0,benign,2025-01-03T09:54:00
host3376.tpoxd.com,0,benign,2025-01-03T08:16:00
6j4e40trhrr41k2818.net,1,generic,2025-01-01T09:25:00
host1905.bjaph.com,0,benign,2025-01-02T07:45:00
ii2stcgzu7cru54ja.info,1,generic,2025-01-02T20:50:00
host184.jlbvu.com,0,benign,2025-01-01T03:04:00
treewater.org,1,matsnu,2025-01-02T23:51:00
host504.mkemc.com,0,benign,2025-01-01T08:24:00
host2579.ukxza.com,0,benign,2025-01-02T18:59:00
uyrsjqz.net,1,conficker,2025-01-01T14:45:00
tcasfeeismsg.com,1,kraken,2025-01-02T14:03:00
host3673.neyzk.com,0,benign,2025-01-03T13:13:00
crn6jxnadr9atb0.ru,1,generic,2025-01-03T23:21:00
lxhdkllhglam.com,1,kraken,2025-01-01T07:56:00
m0xxw4t.ru,1,cryptolocker,2025-01-03T05:56:00
eytggk.net,1,conficker,2025-01-01T17:47:00
datewater.org,1,matsnu,2025-01-03T00:46:00
linkedin.com,0,benign,2025-01-03T18:32:00
bjbilc.net,1,conficker,2025-01-01T10:13:00
wtbshbqrhato.com,1,kraken,2025-01-01T10:01:00
host1929.ntvlj.com,0,benign,2025-01-02T08:09:00
eqkwzba.info,1,cryptolocker,2025-01-01T19:08:00
daterock.org,1,matsnu,2025-01-03T15:35:00
host2676.xfwyp.com,0,benign,2025-01-02T20:36:00
fpxnsvjaiqjg.com,1,kraken,2025-01-01T07:42:00
applerock.org,1,matsnu,2025-01-04T10:22:00
bfbp01a.info,1,cryptolocker,2025-01-02T12:56:00
tmpzhq.net,1,conficker,2025-01-02T05:22:00
rlfdyekpxfzl.com,1,kraken,2025-01-01T12:01:00
host1964.bbyuf.com,0,benign,2025-01-02T08:44:00
host4623.eqfkd.com,0,benign,2025-01-04T05:03:00
puvkjogqcrvx.com,1,kraken,2025-01-01T10:53:00
andtheythis.net,1,suppobox,2025-01-01T02:40:00
30lsjly.biz,1,cryptolocker,2025-01-02T17:36:00
host1146.zappy.com,0,benign,2025-01-01T19:06:00
host3234.ponih.com,0,benign,2025-01-03T05:54:00
host960.tyjtt.com,0,benign,2025-01-01T16:00:00
google.com,0,benign,2025-01-03T11:53:00
zboemlysecfk.com,1,kraken,2025-01-01T11:18:00
host3759.dcapr.com,0,benign,2025-01-03T14:39:00
host3729.ctedw.com,0,benign,2025-01-03T14:09:00
host2839.kurwk.com,0,benign,2025-01-02T23:19:00
azure.com,0,benign,2025-01-03T14:46:00
elderbanana.org,1,matsnu,2025-01-03T08:14:00
host297.qbiwx.com,0,benign,2025-01-01T04:57:00
host2570.meydp.com,0,benign,2025-01-02T18:50:00
host3968.uezoc.com,0,benign,2025-01-03T18:08:00
host229.bbeah.com,0,benign,2025-01-01T03:49:00
6zdeq3a.ru,1,cryptolocker,2025-01-03T00:25:00
microsoft.com,0,benign,2025-01-02T07:34:00
host1435.raqic.com,0,benign,2025-01-01T23:55:00
host4532.ilvke.com,0,benign,2025-01-04T03:32:00
host3297.ektno.com,0,benign,2025-01-03T06:57:00
rockcherry.org,1,matsnu,2025-01-03T13:01:00
1ncvkvq.info,1,cryptolocker,2025-01-02T23:55:00
00btj8x.info,1,cryptolocker,2025-01-03T20:13:00
datewater.org,1,matsnu,2025-01-03T04:30:00
host917.tfled.com,0,benign,2025-01-01T15:17:00
host3499.ipass.com,0,benign,2025-01-03T10:19:00
aalqjpd.net,1,conficker,2025-01-02T15:29:00
udmnnzsazzok.com,1,kraken,2025-01-03T12:32:00
host2560.oucci.com,0,benign,2025-01-02T18:40:00
toezwo.net,1,conficker,2025-01-01T20:18:00
g1h6tu2yt.cn,1,generic,2025-01-01T20:07:00
host176.bjvzb.com,0,benign,2025-01-01T02:56:00
host3742.xztfo.com,0,benign,2025-01-03T14:22:00
applerock.org,1,matsnu,2025-01-01T17:40:00
host4010.uyxxg.com,0,benign,2025-01-03T18:50:00
jtf4ev6.info,1,cryptolocker,2025-01-03T04:08:00
host875.jsmkb.com,0,benign,2025-01-01T14:35:00
op7sow6z.cn,1,generic,2025-01-04T07:23:00
host2243.fvdwt.com,0,benign,2025-01-02T13:23:00
host178.effya.com,0,benign,2025-01-01T02:58:00
host4769.otzhu.com,0,benign,2025-01-04T07:29:00
host1194.pndsa.com,0,benign,2025-01-01T19:54:00
y7rlz7u.biz,1,cryptolocker,2025-01-03T04:34:00
waterbanana.org,1,matsnu,2025-01-03T20:09:00
x6mrt513ibhbjn9.net,1,generic,2025-01-01T00:39:00
wikipedia.org,0,benign,2025-01-02T01:03:00
host4110.ocmkd.com,0,benign,2025-01-03T20:30:00
eghhge.net,1,conficker,2025-01-02T01:03:00
wuqwrtdpgieo.com,1,kraken,2025-01-03T11:16:00
1a9l0slv2h6iwkpsxr.cn,1,generic,2025-01-02T18:10:00
host1292.kuyef.com,0,benign,2025-01-01T21:32:00
host1337.kcauy.com,0,benign,2025-01-01T22:17:00
thethebut.net,1,suppobox,2025-01-03T21:35:00
djsetjtrhrgb.com,1,kraken,2025-01-01T10:11:00
jtkuo.net,1,conficker,2025-01-01T16:09:00
fireelder.org,1,matsnu,2025-01-02T18:26:00
andnotand.net,1,suppobox,2025-01-01T05:45:00
firefire.org,1,matsnu,2025-01-01T02:14:00
yahoo.com,0,benign,2025-01-03T16:02:00
thisfromfor.net,1,suppobox,2025-01-03T02:44:00
host331.wezyk.com,0,benign,2025-01-01T05:31:00
f371p2v.biz,1,cryptolocker,2025-01-03T07:35:00
youthatthe.net,1,suppobox,2025-01-01T18:45:00
google.com,0,benign,2025-01-02T12:26:00
04h5xb1.ru,1,cryptolocker,2025-01-02T10:26:00
host3575.ivsky.com,0,benign,2025-01-03T11:35:00
oc3s046.info,1,cryptolocker,2025-01-03T15:24:00
host4712.ovpyd.com,0,benign,2025-01-04T06:32:00
cgiqaibbzjrs.com,1,kraken,2025-01-01T09:21:00
bananarock.org,1,matsnu,2025-01-02T23:35:00
theynotnot.net,1,suppobox,2025-01-03T19:08:00
host1633.ejqhf.com,0,benign,2025-01-02T03:13:00
google.com,0,benign,2025-01-01T02:09:00
host3711.nhkib.com,0,benign,2025-01-03T13:51:00
zkrjmx.net,1,conficker,2025-01-02T05:34:00
host1827.vtaek.com,0,benign,2025-01-02T06:27:00
hitdilldgevh.com,1,kraken,2025-01-02T18:55:00
host3324.ywvjy.com,0,benign,2025-01-03T07:24:00
host2082.zdubw.com,0,benign,2025-01-02T10:42:00
airply.net,1,conficker,2025-01-02T23:44:00
firegrape.org,1,matsnu,2025-01-03T19:46:00
hhouvuo.net,1,conficker,2025-01-03T21:39:00
waterelder.org,1,matsnu,2025-01-03T21:54:00
ru0p9iijxhk01lb8aswt.cn,1,generic,2025-01-01T08:47:00
ddsf88i6divcbgn8.cn,1,generic,2025-01-02T09:28:00
host2416.hhdsw.com,0,benign,2025-01-02T16:16:00
host4885.lxxrv.com,0,benign,2025-01-04T09:25:00
host23.llnur.com,0,benign,2025-01-01T00:23:00
host236.qalbm.com,0,benign,2025-01-01T03:56:00
forhisand.net,1,suppobox,2025-01-03T23:54:00
andhavehis.net,1,suppobox,2025-01-03T17:28:00
ptui5pkipxh43g3ou4.info,1,generic,2025-01-01T04:46:00
host3585.jxrox.com,0,benign,2025-01-03T11:45:00
treeapple.org,1,matsnu,2025-01-02T16:33:00
jxdlj.net,1,conficker,2025-01-02T22:26:00
host1058.dcwci.com,0,benign,2025-01-01T17:38:00
host3880.bwivr.com,0,benign,2025-01-03T16:40:00
host4546.btjxz.com,0,benign,2025-01-04T03:46:00
linkedin.com,0,benign,2025-01-02T19:31:00
host242.mwtgg.com,0,benign,2025-01-01T04:02:00
ehfhu2e.biz,1,cryptolocker,2025-01-02T22:27:00
wpxdrdgbhdbk.com,1,kraken,2025-01-03T04:46:00
host3394.rxenq.com,0,benign,2025-01-03T08:34:00
c3sjfje.biz,1,cryptolocker,2025-01-02T12:23:00
hgapbxc.net,1,conficker,2025-01-01T16:27:00
host4366.krbat.com,0,benign,2025-01-04T00:46:00
fromthefrom.net,1,suppobox,2025-01-01T07:05:00
vvyje9cggd99odi9epf.biz,1,generic,2025-01-01T01:03:00
mqthfyhv.net,1,conficker,2025-01-01T10:14:00
da55cas76.org,1,generic,2025-01-04T09:23:00
host4395.hkqaq.com,0,benign,2025-01-04T01:15:00
eldergrape.org,1,matsnu,2025-01-01T11:32:00
hisandnot.net,1,suppobox,2025-01-02T01:38:00
fsloaysgh8fp2z4qrc.org,1,generic,2025-01-04T02:25:00
64azmqc.biz,1,cryptolocker,2025-01-01T00:04:00
yahoo.com,0,benign,2025-01-03T07:55:00
ktttwms.net,1,conficker,2025-01-04T08:51:00
host3498.owxyf.com,0,benign,2025-01-03T10:18:00
eldertree.org,1,matsnu,2025-01-02T14:15:00
stonerock.org,1,matsnu,2025-01-01T12:38:00
host531.ddqzz.com,0,benign,2025-01-01T08:51:00
wikipedia.org,0,benign,2025-01-03T00:21:00
elrdyr.net,1,conficker,2025-01-01T09:45:00
ccrdcib5ci5jvfsiu.cn,1,generic,2025-01-01T09:39:00
host749.aalgl.com,0,benign,2025-01-01T12:29:00
appledate.org,1,matsnu,2025-01-03T21:34:00
host721.hihou.com,0,benign,2025-01-01T12:01:00
wikipedia.org,0,benign,2025-01-03T00:42:00
yahoo.com,0,benign,2025-01-01T17:32:00
firetree.org,1,matsnu,2025-01-02T21:24:00
xygtbe.net,1,conficker,2025-01-01T02:51:00
host2913.guipv.com,0,benign,2025-01-03T00:33:00
yn011u6.biz,1,cryptolocker,2025-01-03T02:55:00
eitvyuhedoug.com,1,kraken,2025-01-04T09:20:00
host2960.zbdvm.com,0,benign,2025-01-03T01:20:00
host441.bwqal.com,0,benign,2025-01-01T07:21:00
wijhqmz3kidtu8xbt.ru,1,generic,2025-01-01T19:52:00
host36.oyrky.com,0,benign,2025-01-01T00:36:00
yahoo.com,0,benign,2025-01-03T12:40:00
gutcbscotfrq.com,1,kraken,2025-01-01T12:45:00
butnothis.net,1,suppobox,2025-01-02T20:31:00
axv63seiiwbr7wjmth.tk,1,generic,2025-01-03T20:30:00
host3159.ibiuf.com,0,benign,2025-01-03T04:39:00
host4539.awmdn.com,0,benign,2025-01-04T03:39:00
host878.rwfbi.com,0,benign,2025-01-01T14:38:00
havefromfor.net,1,suppobox,2025-01-04T07:20:00
slack.com,0,benign,2025-01-03T10:49:00
theyforthe.net,1,suppobox,2025-01-03T05:20:00
wbo9bxgwyfn7so24h864.net,1,generic,2025-01-01T01:17:00
host3661.anemm.com,0,benign,2025-01-03T13:01:00
host997.kbqno.com,0,benign,2025-01-01T16:37:00
buthisfor.net,1,suppobox,2025-01-02T09:25:00
zi5f57nqfe5gf9.info,1,generic,2025-01-02T11:42:00
host1166.ladye.com,0,benign,2025-01-01T19:26:00
omezo.net,1,conficker,2025-01-01T11:00:00
host1107.ladtu.com,0,benign,2025-01-01T18:27:00
host1026.mreum.com,0,benign,2025-01-01T17:06:00
vpmtljz.info,1,cryptolocker,2025-01-03T11:30:00
fireapple.org,1,matsnu,2025-01-04T01:32:00
fromthishis.net,1,suppobox,2025-01-01T01:32:00
host4401.hongv.com,0,benign,2025-01-04T01:21:00
xvrp58wteeru.biz,1,generic,2025-01-01T08:05:00
host2946.xjmti.com,0,benign,2025-01-03T01:06:00
qzjnsiufobot.com,1,kraken,2025-01-01T01:22:00
host1994.bjmxf.com,0,benign,2025-01-02T09:14:00
host2384.nnkcf.com,0,benign,2025-01-02T15:44:00
linkedin.com,0,benign,2025-01-02T17:39:00
sltdb.net,1,conficker,2025-01-01T05:04:00
andhavethis.net,1,suppobox,2025-01-01T14:28:00
zalerysfqlys.com,1,kraken,2025-01-02T14:41:00
host2488.znpqn.com,0,benign,2025-01-02T17:28:00
slack.com,0,benign,2025-01-01T12:49:00
host3521.xshhu.com,0,benign,2025-01-03T10:41:00
host4757.cxeox.com,0,benign,2025-01-04T07:17:00
linkedin.com,0,benign,2025-01-01T03:15:00
host1802.pyjyb.com,0,benign,2025-01-02T06:02:00
appleelder.org,1,matsnu,2025-01-03T16:06:00
kxubav4.ru,1,cryptolocker,2025-01-03T23:50:00
host2092.wayqf.com,0,benign,2025-01-02T10:52:00
host1041.xbbao.com,0,benign,2025-01-01T17:21:00
host4074.iqvqz.com,0,benign,2025-01-03T19:54:00
apple.co,0,benign,2025-01-01T05:58:00
host4215.btxej.com,0,benign,2025-01-03T22:15:00
elderbanana.org,1,matsnu,2025-01-03T03:54:00
host1089.byrrd.com,0,benign,2025-01-01T18:09:00
neqle.net,1,conficker,2025-01-03T08:30:00
host3506.tuhhw.com,0,benign,2025-01-03T10:26:00
host4564.jcymj.com,0,benign,2025-01-04T04:04:00
host3170.xcvmb.com,0,benign,2025-01-03T04:50:00
jvtuoin.ru,1,cryptolocker,2025-01-04T07:32:00
host425.orhss.com,0,benign,2025-01-01T07:05:00
host1252.mjref.com,0,benign,2025-01-01T20:52:00
host4291.whnuf.com,0,benign,2025-01-03T23:31:00
host652.ywnoi.com,0,benign,2025-01-01T10:52:00
6h79jwcswhv.ru,1,generic,2025-01-01T14:53:00
ewzuihg.net,1,conficker,2025-01-04T01:48:00
kwmqpenbakui.com,1,kraken,2025-01-04T07:19:00
host3991.nywaj.com,0,benign,2025-01-03T18:31:00
linkedin.com,0,benign,2025-01-02T06:41:00
fromthehis.net,1,suppobox,2025-01-01T06:13:00
rlzzfnzs2xa5o29iihe.com,1,generic,2025-01-03T07:11:00
host4475.nnoug.com,0,benign,2025-01-04T02:35:00
theynotnot.net,1,suppobox,2025-01-02T19:35:00
butfromwith.net,1,suppobox,2025-01-02T16:45:00
host3689.jexpx.com,0,benign,2025-01-03T13:29:00
bbnxbbb.net,1,conficker,2025-01-04T10:28:00
host438.xgmze.com,0,benign,2025-01-01T07:18:00
thisbutwith.net,1,suppobox,2025-01-02T21:32:00
youfromwith.net,1,suppobox,2025-01-01T17:18:00
host479.hgwlu.com,0,benign,2025-01-01T07:59:00
thatnothis.net,1,suppobox,2025-01-03T13:19:00
osfip.net,1,conficker,2025-01-01T01:08:00
qelozfoiryfc.com,1,kraken,2025-01-03T08:32:00
wwzvwquhfils.com,1,kraken,2025-01-01T16:17:00
nuxinlvh.net,1,conficker,2025-01-03T09:12:00
host3066.bxvso.com,0,benign,2025-01-03T03:06:00
kxecrpfuvzwc.com,1,kraken,2025-01-03T09:15:00
facebook.com,0,benign,2025-01-02T18:18:00
host1353.heyyk.com,0,benign,2025-01-01T22:33:00
mocit.net,1,conficker,2025-01-04T07:24:00
host3274.eqxpx.com,0,benign,2025-01-03T06:34:00
eowsj532mlrfz2.biz,1,generic,2025-01-03T15:54:00
host1907.nznyt.com,0,benign,2025-01-02T07:47:00
cherrytree.org,1,matsnu,2025-01-01T14:08:00
ielfrfodcunp.com,1,kraken,2025-01-01T16:02:00
host4946.jnkvo.com,0,benign,2025-01-04T10:26:00
datetree.org,1,matsnu,2025-01-01T08:24:00
host1987.mdyju.com,0,benign,2025-01-02T09:07:00
nottheywith.net,1,suppobox,2025-01-02T08:13:00
stonedate.org,1,matsnu,2025-01-01T22:31:00
cloudflare.com,0,benign,2025-01-02T16:19:00
host4869.vnhxv.com,0,benign,2025-01-04T09:09:00
nofdqshvyqyv.com,1,kraken,2025-01-03T15:01:00
g8v6mg8.biz,1,cryptolocker,2025-01-03T18:33:00
host365.vhkxe.com,0,benign,2025-01-01T06:05:00
thethenot.net,1,suppobox,2025-01-03T21:38:00
host1322.kkqqq.com,0,benign,2025-01-01T22:02:00
host1934.wsyuo.com,0,benign,2025-01-02T08:14:00
host483.yghch.com,0,benign,2025-01-01T08:03:00
rywd1f7qbit0w.ru,1,generic,2025-01-02T17:22:00
thehisthe.net,1,suppobox,2025-01-01T22:01:00
bananagrape.org,1,matsnu,2025-01-02T08:35:00
w8raf07wqfu0fl7s2pl4.net,1,generic,2025-01-04T01:14:00
live.com,0,benign,2025-01-03T02:41:00
ybqkevklofze.biz,1,generic,2025-01-01T05:02:00
bananawater.org,1,matsnu,2025-01-03T09:08:00
slack.com,0,benign,2025-01-02T06:37:00
xzfjm.net,1,conficker,2025-01-01T19:30:00
ctsdik.net,1,conficker,2025-01-02T22:30:00
host4646.gqggk.com,0,benign,2025-01-04T05:26:00
8z6q4egxkn.cn,1,generic,2025-01-01T12:08:00
ovkwybpiyvfr.com,1,kraken,2025-01-03T20:55:00
yjsquomdoplf.com,1,kraken,2025-01-02T01:54:00
tsb209zichtbk.biz,1,generic,2025-01-03T12:13:00
ll1j73hwfv4je5u58.info,1,generic,2025-01-01T22:49:00
graperock.org,1,matsnu,2025-01-01T09:43:00
grapebanana.org,1,matsnu,2025-01-04T03:02:00
elderbanana.org,1,matsnu,2025-01-01T22:39:00
host4481.lnddm.com,0,benign,2025-01-04T02:41:00
dtukuw.net,1,conficker,2025-01-01T09:54:00
host3362.gvfqx.com,0,benign,2025-01-03T08:02:00
qdoo5dg.biz,1,cryptolocker,2025-01-01T13:51:00
cloudflare.com,0,benign,2025-01-02T03:17:00
apple.com,0,benign,2025-01-01T02:37:00
host3870.zszye.com,0,benign,2025-01-03T16:30:00
slack.com,0,benign,2025-01-01T02:29:00
lzfeqfmkjeqd.com,1,kraken,2025-01-03T16:25:00
host3994.bbqnm.com,0,benign,2025-01-03T18:34:00
thisfromyou.net,1,suppobox,2025-01-01T16:55:00
elderbanana.org,1,matsnu,2025-01-01T02:22:00
frsvqedu.net,1,conficker,2025-01-04T10:09:00
host4341.kmnfv.com,0,benign,2025-01-04T00:21:00
theandthey.net,1,suppobox,2025-01-01T08:14:00
figfire.org,1,matsnu,2025-01-02T14:46:00
host3477.vjmzj.com,0,benign,2025-01-03T09:57:00
host2339.iehne.com,0,benign,2025-01-02T14:59:00
host234.vsugt.com,0,benign,2025-01-01T03:54:00
host107.kwfht.com,0,benign,2025-01-01T01:47:00
forwiththe.net,1,suppobox,2025-01-01T18:53:00
host2426.pcymy.com,0,benign,2025-01-02T16:26:00
gog33m8s2wiaq51yf.net,1,generic,2025-01-02T11:28:00
kpvlrtifybqu.com,1,kraken,2025-01-02T15:02:00
github.com,0,benign,2025-01-04T00:05:00
host1760.ewivs.com,0,benign,2025-01-02T05:20:00
host68.elsnk.com,0,benign,2025-01-01T01:08:00
host2329.rzuot.com,0,benign,2025-01-02T14:49:00
host1624.dncwc.com,0,benign,2025-01-02T03:04:00
host33.sndzp.com,0,benign,2025-01-01T00:33:00
host92.gsnle.com,0,benign,2025-01-01T01:32:00
host3028.pbcyp.com,0,benign,2025-01-03T02:28:00
withyouthat.net,1,suppobox,2025-01-02T13:34:00
host3919.zcksc.com,0,benign,2025-01-03T17:19:00
host4791.ffufm.com,0,benign,2025-01-04T07:51:00
trtn8po.biz,1,cryptolocker,2025-01-01T03:54:00
xrtgf.net,1,conficker,2025-01-02T21:38:00
host937.uslch.com,0,benign,2025-01-01T15:37:00
76476uf.ru,1,cryptolocker,2025-01-03T21:19:00
host3320.ynawh.com,0,benign,2025-01-03T07:20:00
withhisthat.net,1,suppobox,2025-01-02T19:15:00
jufvw.net,1,conficker,2025-01-04T01:55:00
host4146.kuvgg.com,0,benign,2025-01-03T21:06:00
tnpqnngbbk.cn,1,generic,2025-01-02T15:54:00
host1735.juury.com,0,benign,2025-01-02T04:55:00
host4711.wmohg.com,0,benign,2025-01-04T06:31:00
host590.kgwmt.com,0,benign,2025-01-01T09:50:00
eycpxlhoywfh.com,1,kraken,2025-01-01T01:45:00
firecherry.org,1,matsnu,2025-01-03T04:44:00
apple.co,0,benign,2025-01-01T03:10:00
host850.hlnxg.com,0,benign,2025-01-01T14:10:00
jgaxdndssbue.com,1,kraken,2025-01-03T18:21:00
host2000.qqdml.com,0,benign,2025-01-02T09:20:00
cherryfig.org,1,matsnu,2025-01-03T05:03:00
hdjqpkpjzqqz.com,1,kraken,2025-01-04T08:16:00
fyeiajd.net,1,conficker,2025-01-01T09:01:00
host4558.vdwps.com,0,benign,2025-01-04T03:58:00
host1598.jusim.com,0,benign,2025-01-02T02:38:00
0g4drm7.ru,1,cryptolocker,2025-01-02T15:30:00
host402.pntwf.com,0,benign,2025-01-01T06:42:00
nqi3z8qt.ru,1,generic,2025-01-04T04:39:00
yvlzkqbvmllc.com,1,kraken,2025-01-02T15:46:00
host4657.rglud.com,0,benign,2025-01-04T05:37:00
gq06daw.info,1,cryptolocker,2025-01-02T19:16:00
vcjoyfdqkxxn.com,1,kraken,2025-01-01T06:30:00
rockgrape.org,1,matsnu,2025-01-03T05:14:00
host114.soekv.com,0,benign,2025-01-01T01:54:00
sibfg.net,1,conficker,2025-01-03T07:31:00
host2389.khnui.com,0,benign,2025-01-02T15:49:00
azure.com,0,benign,2025-01-03T21:45:00
host3232.vdyac.com,0,benign,2025-01-03T05:52:00
host4804.rydqc.com,0,benign,2025-01-04T08:04:00
host3430.hmldu.com,0,benign,2025-01-03T09:10:00
facebook.com,0,benign,2025-01-03T10:58:00
host221.wdwyl.com,0,benign,2025-01-01T03:41:00
koednciu.net,1,conficker,2025-01-03T06:44:00
andnotbut.net,1,suppobox,2025-01-01T21:34:00
ruhvltfuybbd.com,1,kraken,2025-01-04T01:10:00
amazon.com,0,benign,2025-01-01T20:45:00
host3681.kyfjv.com,0,benign,2025-01-03T13:21:00
host3647.nblct.com,0,benign,2025-01-03T12:47:00
figstone.org,1,matsnu,2025-01-02T23:06:00
host1911.nccim.com,0,benign,2025-01-02T07:51:00
host815.otvim.com,0,benign,2025-01-01T13:35:00
host1264.atqsi.com,0,benign,2025-01-01T21:04:00
yahoo.com,0,benign,2025-01-04T05:29:00
fromthewith.net,1,suppobox,2025-01-04T00:21:00
host1430.iakew.com,0,benign,2025-01-01T23:50:00
host4906.nysmn.com,0,benign,2025-01-04T09:46:00
thatthisfrom.net,1,suppobox,2025-01-02T18:38:00
thisyouwith.net,1,suppobox,2025-01-02T07:26:00
host4652.fpkmn.com,0,benign,2025-01-04T05:32:00
bing.com,0,benign,2025-01-03T03:53:00
host3393.nohcd.com,0,benign,2025-01-03T08:33:00
facebook.com,0,benign,2025-01-02T15:27:00
host4162.rvqfg.com,0,benign,2025-01-03T21:22:00
host1127.wxbgs.com,0,benign,2025-01-01T18:47:00
host1559.fixyd.com,0,benign,2025-01-02T01:59:00
yahoo.com,0,benign,2025-01-03T03:03:00
host3515.bfcju.com,0,benign,2025-01-03T10:35:00
cvaxuzj.net,1,conficker,2025-01-04T06:17:00
avsqjaajnvjy.com,1,kraken,2025-01-01T07:54:00
havehavebut.net,1,suppobox,2025-01-04T07:06:00
zoom.us,0,benign,2025-01-01T17:27:00
fromyounot.net,1,suppobox,2025-01-01T18:43:00
host4424.weuul.com,0,benign,2025-01-04T01:44:00
host545.kwpcu.com,0,benign,2025-01-01T09:05:00
amazon.com,0,benign,2025-01-02T00:12:00
host3091.sqwkd.com,0,benign,2025-01-03T03:31:00
host4399.shpch.com,0,benign,2025-01-04T01:19:00
host1257.reedv.com,0,benign,2025-01-01T20:57:00
host1825.tzncl.com,0,benign,2025-01-02T06:25:00
host1663.ffsqi.com,0,benign,2025-01-02T03:43:00
1gk8ho4l01v.tk,1,generic,2025-01-02T21:22:00
host2715.baklr.com,0,benign,2025-01-02T21:15:00
qdnce.net,1,conficker,2025-01-03T03:19:00
zhtbc422sal.org,1,generic,2025-01-01T06:19:00
host3594.lhsmh.com,0,benign,2025-01-03T11:54:00
jumqkepwwniy.com,1,kraken,2025-01-02T17:45:00
host2619.efdhl.com,0,benign,2025-01-02T19:39:00
2b0n0fp.info,1,cryptolocker,2025-01-04T09:38:00
host4614.ruqig.com,0,benign,2025-01-04T04:54:00
host4870.jsuem.com,0,benign,2025-01-04T09:10:00
host892.lhndo.com,0,benign,2025-01-01T14:52:00
kiahal.net,1,conficker,2025-01-02T17:49:00
dopp9704tibj8uugj.cn,1,generic,2025-01-01T11:45:00
aeclu54rxdy1yv08eth.com,1,generic,2025-01-02T20:43:00
host3253.vwosz.com,0,benign,2025-01-03T06:13:00
xewfbol.net,1,conficker,2025-01-02T09:54:00
3ajqv36kd83pf.com,1,generic,2025-01-04T07:01:00
host1627.hbixr.com,0,benign,2025-01-02T03:07:00
host923.ihrlw.com,0,benign,2025-01-01T15:23:00
host2110.stubm.com,0,benign,2025-01-02T11:10:00
71xa49ymlgi77f2.org,1,generic,2025-01-02T07:32:00
host3275.dzgnn.com,0,benign,2025-01-03T06:35:00
host3329.ecozk.com,0,benign,2025-01-03T07:29:00
host1045.slsdo.com,0,benign,2025-01-01T17:25:00
ly0rw1n.info,1,cryptolocker,2025-01-04T04:53:00
yigxj.net,1,conficker,2025-01-04T10:34:00
host2876.hkqgv.com,0,benign,2025-01-02T23:56:00
treefire.org,1,matsnu,2025-01-04T08:53:00
kzvmmue.info,1,cryptolocker,2025-01-01T04:35:00
linkedin.com,0,benign,2025-01-01T09:44:00
cuffmehy.net,1,conficker,2025-01-01T03:10:00
host112.lhfns.com,0,benign,2025-01-01T01:52:00
host3148.mnfuq.com,0,benign,2025-01-03T04:28:00
host1602.yxzvs.com,0,benign,2025-01-02T02:42:00
